   331 -0.070200 0.075800 0.070700 -0.584227 0.224305 -0.779979 -0.394603 -0.918314 0.031429 -0.709216 0.326144 0.625015 1.004336
   332 -0.070200 0.075800 0.070700 -0.394603 -0.918314 0.031429 0.584227 -0.224305 0.779979 -0.709216 0.326144 0.625015 -0.003475
   333 -0.070200 0.075800 0.070700 -0.584227 0.224305 -0.779979 -0.394603 -0.918314 0.031429 -0.709216 0.326144 0.625015 0.007272
   341 -0.100300 0.065900 0.008100 -0.065127 0.024497 -0.997576 -0.290229 -0.956946 -0.004560 -0.954738 0.289229 0.069433 1.001773
   342 -0.100300 0.065900 0.008100 -0.290229 -0.956946 -0.004560 0.065127 -0.024497 0.997576 -0.954738 0.289229 0.069433 -0.003985
   343 -0.100300 0.065900 0.008100 -0.065127 0.024497 -0.997576 -0.290229 -0.956946 -0.004560 -0.954738 0.289229 0.069433 0.000754
   411 -0.080800 0.041300 0.072000 -0.644453 0.049418 -0.763045 -0.133457 -0.989863 0.048588 -0.752909 0.133147 0.644516 1.005257
   412 -0.080800 0.041300 0.072000 -0.133457 -0.989863 0.048588 0.644453 -0.049418 0.763045 -0.752909 0.133147 0.644516 -0.005851
   413 -0.080800 0.041300 0.072000 -0.644453 0.049418 -0.763045 -0.133457 -0.989863 0.048588 -0.752909 0.133147 0.644516 0.003875
   421 -0.052600 0.040600 0.095200 -0.873884 -0.020043 -0.485722 -0.058896 -0.987430 0.146676 -0.482556 0.156785 0.861718 1.000718
   422 -0.052600 0.040600 0.095200 -0.873884 -0.020043 -0.485722 -0.058896 -0.987430 0.146676 -0.482556 0.156785 0.861718 0.000519
   423 -0.052600 0.040600 0.095200 -0.058896 -0.987430 0.146676 0.873884 0.020043 0.485722 -0.482556 0.156785 0.861718 -0.003252
   431 -0.053700 0.005900 0.096900 -0.870672 -0.017817 -0.491541 0.026735 -0.999579 -0.011288 -0.491133 -0.022970 0.870781 0.998854
   432 -0.053700 0.005900 0.096900 -0.870672 -0.017817 -0.491541 0.026735 -0.999579 -0.011288 -0.491133 -0.022970 0.870781 0.010062
   433 -0.053700 0.005900 0.096900 0.026735 -0.999579 -0.011288 0.870672 0.017817 0.491541 -0.491133 -0.022970 0.870781 -0.000827
   441 -0.082900 0.006200 0.072800 -0.639159 0.002700 -0.769070 0.039837 -0.998537 -0.036575 -0.768043 -0.054015 0.638116 1.001019
   442 -0.082900 0.006200 0.072800 0.039837 -0.998537 -0.036575 0.639159 -0.002700 0.769070 -0.768043 -0.054015 0.638116 -0.005436
   443 -0.082900 0.006200 0.072800 -0.639159 0.002700 -0.769070 0.039837 -0.998537 -0.036575 -0.768043 -0.054015 0.638116 0.002478
   511 -0.063700 0.125400 0.013600 0.012272 0.225865 -0.974081 -0.794997 -0.588650 -0.146528 -0.606488 0.776190 0.172337 1.010062
   512 -0.063700 0.125400 0.013600 -0.794997 -0.588650 -0.146528 -0.012272 -0.225865 0.974081 -0.606488 0.776190 0.172337 -0.000691
   513 -0.063700 0.125400 0.013600 0.012272 0.225865 -0.974081 -0.794997 -0.588650 -0.146528 -0.606488 0.776190 0.172337 0.001399
   521 -0.033200 0.139700 0.017400 0.007432 0.229159 -0.973361 -0.960849 -0.267977 -0.070412 -0.276974 0.935776 0.218196 1.004853
   522 -0.033200 0.139700 0.017400 -0.960849 -0.267977 -0.070412 -0.007432 -0.229159 0.973361 -0.276974 0.935776 0.218196 -0.000920
   523 -0.033200 0.139700 0.017400 0.007432 0.229159 -0.973361 -0.960849 -0.267977 -0.070412 -0.276974 0.935776 0.218196 0.001618
   531 -0.033700 0.127400 0.048500 -0.049647 0.461565 -0.885716 -0.964376 -0.252849 -0.077757 -0.259843 0.850303 0.457676 0.995206
   532 -0.033700 0.127400 0.048500 -0.049647 0.461565 -0.885716 -0.964376 -0.252849 -0.077757 -0.259843 0.850303 0.457676 -0.004568
   533 -0.033700 0.127400 0.048500 -0.964376 -0.252849 -0.077757 0.049647 -0.461565 0.885716 -0.259843 0.850303 0.457676 -0.000207
   541 -0.067200 0.108900 0.044300 -0.168867 0.375680 -0.911235 -0.711452 -0.686308 -0.151053 -0.682135 0.622792 0.383173 1.003840
   542 -0.067200 0.108900 0.044300 -0.168867 0.375680 -0.911235 -0.711452 -0.686308 -0.151053 -0.682135 0.622792 0.383173 -0.003148
   543 -0.067200 0.108900 0.044300 -0.711452 -0.686308 -0.151053 0.168867 -0.375680 0.911235 -0.682135 0.622792 0.383173 -0.003395
   611 -0.035800 0.104800 0.075000 -0.007031 0.765718 -0.643138 -0.955711 -0.194362 -0.220999 -0.294224 0.613099 0.733172 1.001639
   612 -0.035800 0.104800 0.075000 -0.955711 -0.194362 -0.220999 0.007031 -0.765718 0.643138 -0.294224 0.613099 0.733172 -0.002946
   613 -0.035800 0.104800 0.075000 -0.007031 0.765718 -0.643138 -0.955711 -0.194362 -0.220999 -0.294224 0.613099 0.733172 0.015739
   621 0.000100 0.077500 0.096700 0.000199 0.916331 -0.400421 -1.000000 0.000251 -0.000143 -0.000031 0.400421 0.916331 0.998859
   622 0.000100 0.077500 0.096700 0.000199 0.916331 -0.400421 -1.000000 0.000251 -0.000143 -0.000031 0.400421 0.916331 -0.007680
   623 0.000100 0.077500 0.096700 -1.000000 0.000251 -0.000143 -0.000199 -0.916331 0.400421 -0.000031 0.400421 0.916331 0.000733
   631 -0.018400 0.044000 0.106300 0.007342 0.982833 -0.184353 -0.990117 -0.018583 -0.139010 -0.140049 0.183552 0.972982 0.998593
   632 -0.018400 0.044000 0.106300 -0.990117 -0.018583 -0.139010 -0.007342 -0.982833 0.184353 -0.140049 0.183552 0.972982 -0.000859
   633 -0.018400 0.044000 0.106300 0.007342 0.982833 -0.184353 -0.990117 -0.018583 -0.139010 -0.140049 0.183552 0.972982 -0.002583
   641 -0.036800 0.075300 0.092200 -0.025099 0.896473 -0.442387 -0.950857 -0.157993 -0.266288 -0.308614 0.413963 0.856383 1.000000
   642 -0.036800 0.075300 0.092200 -0.025099 0.896473 -0.442387 -0.950857 -0.157993 -0.266288 -0.308614 0.413963 0.856383 -0.004164
   643 -0.036800 0.075300 0.092200 -0.950857 -0.157993 -0.266288 0.025099 -0.896473 0.442387 -0.308614 0.413963 0.856383 0.003425
   711 -0.018500 0.010500 0.109600 -0.990116 -0.012008 -0.139737 0.012742 -0.999908 -0.004621 -0.139668 -0.006356 0.990178 0.993712
   712 -0.018500 0.010500 0.109600 0.012742 -0.999908 -0.004621 0.990116 0.012008 0.139737 -0.139668 -0.006356 0.990178 -0.002594
   713 -0.018500 0.010500 0.109600 -0.990116 -0.012008 -0.139737 0.012742 -0.999908 -0.004621 -0.139668 -0.006356 0.990178 -0.002052
   721 0.018600 0.010500 0.109600 0.987762 -0.007440 -0.155792 0.002048 0.999397 -0.034672 0.155956 0.033929 0.987181 0.992245
   722 0.018600 0.010500 0.109600 0.002048 0.999397 -0.034672 -0.987762 0.007440 0.155792 0.155956 0.033929 0.987181 -0.001046
   723 0.018600 0.010500 0.109600 0.987762 -0.007440 -0.155792 0.002048 0.999397 -0.034672 0.155956 0.033929 0.987181 0.003010
   731 0.018600 -0.023300 0.105900 -0.037207 -0.969323 -0.242958 0.988569 -0.000172 -0.150768 0.146101 -0.245791 0.958249 0.997904
   732 0.018600 -0.023300 0.105900 0.988569 -0.000172 -0.150768 0.037207 0.969323 0.242958 0.146101 -0.245791 0.958249 -0.001478
   733 0.018600 -0.023300 0.105900 -0.037207 -0.969323 -0.242958 0.988569 -0.000172 -0.150768 0.146101 -0.245791 0.958249 0.000765
   741 -0.018500 -0.023700 0.105800 0.039020 -0.970576 -0.237611 0.993193 0.011474 0.115912 -0.109776 -0.240517 0.964417 0.997931
   742 -0.018500 -0.023700 0.105800 0.993193 0.011474 0.115912 -0.039020 0.970576 0.237611 -0.109776 -0.240517 0.964417 -0.001148
   743 -0.018500 -0.023700 0.105800 0.039020 -0.970576 -0.237611 0.993193 0.011474 0.115912 -0.109776 -0.240517 0.964417 0.000769
   811 0.000100 0.144500 0.018700 -0.000305 0.252098 -0.967702 -0.999933 -0.011252 -0.002579 -0.011538 0.967636 0.252085 1.000578
   812 0.000100 0.144500 0.018700 -0.999933 -0.011252 -0.002579 0.000305 -0.252098 0.967702 -0.011538 0.967636 0.252085 -0.003079
   813 0.000100 0.144500 0.018700 -0.000305 0.252098 -0.967702 -0.999933 -0.011252 -0.002579 -0.011538 0.967636 0.252085 0.001099
   821 0.000100 0.131600 0.050000 0.000698 0.495137 -0.868814 -1.000000 0.000364 -0.000507 0.000065 0.868815 0.495137 0.995719
   822 0.000100 0.131600 0.050000 0.000698 0.495137 -0.868814 -1.000000 0.000364 -0.000507 0.000065 0.868815 0.495137 -0.004944
   823 0.000100 0.131600 0.050000 -1.000000 0.000364 -0.000507 -0.000698 -0.495137 0.868814 0.000065 0.868815 0.495137 -0.000271
   911 0.033100 0.139700 0.017300 -0.004298 0.240088 -0.970742 -0.965363 0.252248 0.066677 0.260877 0.937404 0.230688 1.000108
   912 0.033100 0.139700 0.017300 -0.965363 0.252248 0.066677 0.004298 -0.240088 0.970742 0.260877 0.937404 0.230688 -0.002427
   913 0.033100 0.139700 0.017300 -0.004298 0.240088 -0.970742 -0.965363 0.252248 0.066677 0.260877 0.937404 0.230688 0.001687
   921 0.063800 0.125300 0.013500 -0.022373 0.217448 -0.975815 -0.789526 0.594918 0.150739 0.613307 0.773804 0.158370 1.003062
   922 0.063800 0.125300 0.013500 -0.789526 0.594918 0.150739 0.022373 -0.217448 0.975815 0.613307 0.773804 0.158370 -0.001236
   923 0.063800 0.125300 0.013500 -0.022373 0.217448 -0.975815 -0.789526 0.594918 0.150739 0.613307 0.773804 0.158370 0.001454
   931 0.067100 0.108800 0.044400 0.178059 0.379831 -0.907757 -0.713236 0.685368 0.146850 0.677927 0.621297 0.392945 1.000934
   932 0.067100 0.108800 0.044400 0.178059 0.379831 -0.907757 -0.713236 0.685368 0.146850 0.677927 0.621297 0.392945 -0.000954
   933 0.067100 0.108800 0.044400 -0.713236 0.685368 0.146850 -0.178059 -0.379831 0.907757 0.677927 0.621297 0.392945 0.001155
   941 0.033800 0.127300 0.048600 0.054509 0.465441 -0.883399 -0.962913 0.258623 0.076894 0.264258 0.846444 0.462277 0.994009
   942 0.033800 0.127300 0.048600 0.054509 0.465441 -0.883399 -0.962913 0.258623 0.076894 0.264258 0.846444 0.462277 -0.005811
   943 0.033800 0.127300 0.048600 -0.962913 0.258623 0.076894 -0.054509 -0.465441 0.883399 0.264258 0.846444 0.462277 -0.000432
  1011 0.000100 0.109300 0.077100 0.001052 0.754738 -0.656026 -0.999776 -0.013103 -0.016592 -0.021120 0.655897 0.754555 0.999929
  1012 0.000100 0.109300 0.077100 -0.999776 -0.013103 -0.016592 -0.001052 -0.754738 0.656026 -0.021120 0.655897 0.754555 -0.002301
  1013 0.000100 0.109300 0.077100 0.001052 0.754738 -0.656026 -0.999776 -0.013103 -0.016592 -0.021120 0.655897 0.754555 -0.000740
  1021 0.035800 0.104800 0.075000 0.006077 0.766571 -0.642131 -0.962933 0.177676 0.202954 0.269670 0.617096 0.739237 1.002421
  1022 0.035800 0.104800 0.075000 -0.962933 0.177676 0.202954 -0.006077 -0.766571 0.642131 0.269670 0.617096 0.739237 -0.003082
  1023 0.035800 0.104800 0.075000 0.006077 0.766571 -0.642131 -0.962933 0.177676 0.202954 0.269670 0.617096 0.739237 0.000699
  1031 0.036800 0.075200 0.092300 0.028216 0.894707 -0.445761 -0.951289 0.160980 0.262934 0.307007 0.416629 0.855668 0.998908
  1032 0.036800 0.075200 0.092300 0.028216 0.894707 -0.445761 -0.951289 0.160980 0.262934 0.307007 0.416629 0.855668 -0.001095
  1033 0.036800 0.075200 0.092300 -0.951289 0.160980 0.262934 -0.028216 -0.894707 0.445761 0.307007 0.416629 0.855668 0.001833
  1041 0.018400 0.044200 0.106200 -0.013348 0.980263 -0.197248 -0.993173 0.009867 0.116232 0.115885 0.197453 0.973439 0.998343
  1042 0.018400 0.044200 0.106200 -0.993173 0.009867 0.116232 0.013348 -0.980263 0.197248 0.115885 0.197453 0.973439 -0.001923
  1043 0.018400 0.044200 0.106200 -0.013348 0.980263 -0.197248 -0.993173 0.009867 0.116232 0.115885 0.197453 0.973439 -0.001542
  1111 0.052500 0.040600 0.095300 0.875124 -0.017801 -0.483572 -0.055290 0.989096 -0.136498 0.480728 0.146189 0.864598 0.997403
  1112 0.052500 0.040600 0.095300 0.875124 -0.017801 -0.483572 -0.055290 0.989096 -0.136498 0.480728 0.146189 0.864598 -0.002251
  1113 0.052500 0.040600 0.095300 -0.055290 0.989096 -0.136498 -0.875124 0.017801 0.483572 0.480728 0.146189 0.864598 0.000053
  1121 0.080900 0.041300 0.072100 0.639766 0.051105 -0.766869 -0.170817 0.982285 -0.077057 0.749346 0.180293 0.637162 1.003159
  1122 0.080900 0.041300 0.072100 -0.170817 0.982285 -0.077057 -0.639766 -0.051105 0.766869 0.749346 0.180293 0.637162 -0.004179
  1123 0.080900 0.041300 0.072100 0.639766 0.051105 -0.766869 -0.170817 0.982285 -0.077057 0.749346 0.180293 0.637162 -0.000407
  1131 0.082800 0.006100 0.072800 0.640530 0.000698 -0.767933 0.011990 0.999868 0.010947 0.767839 -0.016219 0.640437 1.000721
  1132 0.082800 0.006100 0.072800 0.011990 0.999868 0.010947 -0.640530 -0.000698 0.767933 0.767839 -0.016219 0.640437 -0.006190
  1133 0.082800 0.006100 0.072800 0.640530 0.000698 -0.767933 0.011990 0.999868 0.010947 0.767839 -0.016219 0.640437 0.000605
  1141 0.053500 0.006200 0.097000 0.868252 -0.018116 -0.495793 0.032302 0.999277 0.020062 0.495071 -0.033434 0.868209 0.990548
  1142 0.053500 0.006200 0.097000 0.868252 -0.018116 -0.495793 0.032302 0.999277 0.020062 0.495071 -0.033434 0.868209 -0.002163
  1143 0.053500 0.006200 0.097000 0.032302 0.999277 0.020062 -0.868252 0.018116 0.495793 0.495071 -0.033434 0.868209 0.002616
  1211 0.086200 0.098600 0.008900 0.046532 0.120190 -0.991660 -0.506823 0.858308 0.080234 0.860793 0.498863 0.100854 1.014471
  1212 0.086200 0.098600 0.008900 -0.506823 0.858308 0.080234 -0.046532 -0.120190 0.991660 0.860793 0.498863 0.100854 -0.004001
  1213 0.086200 0.098600 0.008900 0.046532 0.120190 -0.991660 -0.506823 0.858308 0.080234 0.860793 0.498863 0.100854 -0.000245
  1221 0.100300 0.066000 0.008200 0.061320 0.025541 -0.997791 -0.326456 0.945203 0.004194 0.943222 0.325478 0.066298 1.000054
  1222 0.100300 0.066000 0.008200 -0.326456 0.945203 0.004194 -0.061320 -0.025541 0.997791 0.943222 0.325478 0.066298 -0.005073
  1223 0.100300 0.066000 0.008200 0.061320 0.025541 -0.997791 -0.326456 0.945203 0.004194 0.943222 0.325478 0.066298 0.000251
  1231 0.088700 0.075700 0.041200 0.347107 0.117078 -0.930489 -0.370895 0.928424 -0.021569 0.861363 0.352601 0.365686 1.008901
  1232 0.088700 0.075700 0.041200 0.347107 0.117078 -0.930489 -0.370895 0.928424 -0.021569 0.861363 0.352601 0.365686 -0.001358
  1233 0.088700 0.075700 0.041200 -0.370895 0.928424 -0.021569 -0.347107 -0.117078 0.930489 0.861363 0.352601 0.365686 0.001170
  1241 0.069900 0.075800 0.070900 0.617616 0.240912 -0.748673 -0.428169 0.901496 -0.063055 0.659735 0.359502 0.659930 1.007964
  1242 0.069900 0.075800 0.070900 -0.428169 0.901496 -0.063055 -0.617616 -0.240912 0.748673 0.659735 0.359502 0.659930 -0.002505
  1243 0.069900 0.075800 0.070900 0.617616 0.240912 -0.748673 -0.428169 0.901496 -0.063055 0.659735 0.359502 0.659930 0.001490
  1311 0.098900 0.040400 0.041300 0.336120 0.059457 -0.939941 -0.167854 0.985809 0.002270 0.926737 0.157009 0.341330 1.008486
  1312 0.098900 0.040400 0.041300 0.336120 0.059457 -0.939941 -0.167854 0.985809 0.002270 0.926737 0.157009 0.341330 -0.006406
  1313 0.098900 0.040400 0.041300 -0.167854 0.985809 0.002270 -0.336120 -0.059457 0.939941 0.926737 0.157009 0.341330 0.000241
  1321 0.107400 0.032900 0.008100 0.062268 0.011355 -0.997995 -0.138230 0.990397 0.002647 0.988441 0.137788 0.063239 0.998703
  1322 0.107400 0.032900 0.008100 -0.138230 0.990397 0.002647 -0.062268 -0.011355 0.997995 0.988441 0.137788 0.063239 -0.005029
  1323 0.107400 0.032900 0.008100 0.062268 0.011355 -0.997995 -0.138230 0.990397 0.002647 0.988441 0.137788 0.063239 0.000310
  1331 0.108300 -0.001100 0.006800 0.043785 -0.001928 -0.999039 0.044287 0.999019 0.000049 0.998059 -0.044247 0.043828 1.000482
  1332 0.108300 -0.001100 0.006800 0.044287 0.999019 0.000049 -0.043785 0.001928 0.999039 0.998059 -0.044247 0.043828 -0.003467
  1333 0.108300 -0.001100 0.006800 0.043785 -0.001928 -0.999039 0.044287 0.999019 0.000049 0.998059 -0.044247 0.043828 0.000528
  1341 0.101000 0.004400 0.041000 0.347323 0.008077 -0.937711 0.041769 0.998838 0.024033 0.936815 -0.047514 0.346583 1.004511
  1342 0.101000 0.004400 0.041000 0.347323 0.008077 -0.937711 0.041769 0.998838 0.024033 0.936815 -0.047514 0.346583 -0.005767
  1343 0.101000 0.004400 0.041000 0.041769 0.998838 0.024033 -0.347323 -0.008077 0.937711 0.936815 -0.047514 0.346583 -0.001074
  1411 0.102000 0.063000 -0.026000 -0.014300 0.003500 -0.999892 -0.281114 0.959646 0.007400 0.959568 0.281189 -0.012739 1.000000
  1412 0.102000 0.063000 -0.026000 -0.014300 0.003500 -0.999892 -0.281114 0.959646 0.007400 0.959568 0.281189 -0.012739 -0.002199
  1413 0.102000 0.063000 -0.026000 -0.281114 0.959646 0.007400 0.014300 -0.003500 0.999892 0.959568 0.281189 -0.012739 0.002908
  1421 0.106500 0.046900 -0.060000 0.012054 0.008310 -0.999893 -0.178344 0.983950 0.006018 0.983894 0.178253 0.013343 1.000410
  1422 0.106500 0.046900 -0.060000 -0.178344 0.983950 0.006018 -0.012054 -0.008310 0.999893 0.983894 0.178253 0.013343 -0.006400
  1423 0.106500 0.046900 -0.060000 0.012054 0.008310 -0.999893 -0.178344 0.983950 0.006018 0.983894 0.178253 0.013343 -0.000315
  1431 0.109800 0.013100 -0.062200 0.029388 0.004488 -0.999558 0.002256 0.999987 0.004515 0.999566 -0.002388 0.029378 0.991191
  1432 0.109800 0.013100 -0.062200 0.002256 0.999987 0.004515 -0.029388 -0.004488 0.999558 0.999566 -0.002388 0.029378 -0.005627
  1433 0.109800 0.013100 -0.062200 0.029388 0.004488 -0.999558 0.002256 0.999987 0.004515 0.999566 -0.002388 0.029378 -0.000577
  1441 0.108300 0.030100 -0.026200 -0.019870 0.003043 -0.999798 -0.114958 0.993356 0.005378 0.993171 0.115042 -0.019388 0.997511
  1442 0.108300 0.030100 -0.026200 -0.019870 0.003043 -0.999798 -0.114958 0.993356 0.005378 0.993171 0.115042 -0.019388 -0.000913
  1443 0.108300 0.030100 -0.026200 -0.114958 0.993356 0.005378 0.019870 -0.003043 0.999798 0.993171 0.115042 -0.019388 0.003144
  1511 -0.108800 -0.003200 -0.028400 0.021673 0.000886 -0.999765 0.079896 -0.996803 0.000791 -0.996568 -0.079894 -0.021675 1.007960
  1512 -0.108800 -0.003200 -0.028400 0.021673 0.000886 -0.999765 0.079896 -0.996803 0.000791 -0.996568 -0.079894 -0.021675 -0.003695
  1513 -0.108800 -0.003200 -0.028400 0.079896 -0.996803 0.000791 -0.021673 -0.000886 0.999765 -0.996568 -0.079894 -0.021675 0.000756
  1521 -0.101700 -0.036000 -0.028100 0.025288 0.001739 -0.999679 0.357965 -0.933705 0.007473 -0.933392 -0.358038 -0.024234 1.000329
  1522 -0.101700 -0.036000 -0.028100 0.025288 0.001739 -0.999679 0.357965 -0.933705 0.007473 -0.933392 -0.358038 -0.024234 -0.004133
  1523 -0.101700 -0.036000 -0.028100 0.357965 -0.933705 0.007473 -0.025288 -0.001739 0.999679 -0.933392 -0.358038 -0.024234 0.000360
  1531 -0.095100 -0.052400 -0.062300 -0.012641 0.001607 -0.999919 0.448538 -0.893736 -0.007079 -0.893674 -0.448591 0.010577 1.007053
  1532 -0.095100 -0.052400 -0.062300 0.448538 -0.893736 -0.007079 0.012641 -0.001607 0.999919 -0.893674 -0.448591 0.010577 -0.001463
  1533 -0.095100 -0.052400 -0.062300 -0.012641 0.001607 -0.999919 0.448538 -0.893736 -0.007079 -0.893674 -0.448591 0.010577 0.002007
  1541 -0.106800 -0.020500 -0.062500 -0.021382 0.000204 -0.999771 0.194854 -0.980822 -0.004380 -0.980599 -0.194905 0.020933 0.988431
  1542 -0.106800 -0.020500 -0.062500 0.194854 -0.980822 -0.004380 0.021382 -0.000204 0.999771 -0.980599 -0.194905 0.020933 -0.003038
  1543 -0.106800 -0.020500 -0.062500 -0.021382 0.000204 -0.999771 0.194854 -0.980822 -0.004380 -0.980599 -0.194905 0.020933 -0.000940
  1611 -0.101700 -0.033900 0.005600 -0.070427 -0.032337 -0.996993 0.344289 -0.938843 0.006183 -0.936220 -0.342818 0.077253 0.998719
  1612 -0.101700 -0.033900 0.005600 0.344289 -0.938843 0.006183 0.070427 0.032337 0.996993 -0.936220 -0.342818 0.077253 -0.001498
  1613 -0.101700 -0.033900 0.005600 -0.070427 -0.032337 -0.996993 0.344289 -0.938843 0.006183 -0.936220 -0.342818 0.077253 0.001472
  1621 -0.095200 -0.030800 0.039100 -0.326913 -0.058964 -0.943213 0.315015 -0.947777 -0.049844 -0.891017 -0.313421 0.328415 1.002326
  1622 -0.095200 -0.030800 0.039100 -0.326913 -0.058964 -0.943213 0.315015 -0.947777 -0.049844 -0.891017 -0.313421 0.328415 -0.002041
  1623 -0.095200 -0.030800 0.039100 0.315015 -0.947777 -0.049844 0.326913 0.058964 0.943213 -0.891017 -0.313421 0.328415 -0.000252
  1631 -0.078100 -0.062800 0.039400 -0.262541 -0.201952 -0.943551 0.600753 -0.799425 0.003915 -0.755089 -0.565813 0.331205 1.007303
  1632 -0.078100 -0.062800 0.039400 -0.262541 -0.201952 -0.943551 0.600753 -0.799425 0.003915 -0.755089 -0.565813 0.331205 -0.002905
  1633 -0.078100 -0.062800 0.039400 0.600753 -0.799425 0.003915 0.262541 0.201952 0.943551 -0.755089 -0.565813 0.331205 0.000102
  1641 -0.086600 -0.064000 0.005500 -0.061087 -0.048668 -0.996945 0.570295 -0.821424 0.005102 -0.819164 -0.568241 0.077933 1.000831
  1642 -0.086600 -0.064000 0.005500 0.570295 -0.821424 0.005102 0.061087 0.048668 0.996945 -0.819164 -0.568241 0.077933 -0.002340
  1643 -0.086600 -0.064000 0.005500 -0.061087 -0.048668 -0.996945 0.570295 -0.821424 0.005102 -0.819164 -0.568241 0.077933 0.001869
  1711 -0.075800 -0.079700 -0.062100 -0.000203 -0.015487 -0.999880 0.676581 -0.736283 0.011223 -0.736368 -0.676497 0.010628 1.019104
  1712 -0.075800 -0.079700 -0.062100 0.676581 -0.736283 0.011223 0.000203 0.015487 0.999880 -0.736368 -0.676497 0.010628 -0.002281
